ID,LINE_NUMBER,ZONE_NUMBER,TIME_RANGE,DIRECTION,SCHEDULED_RUN_TIME,TOTAL_OPERATING_COST,FARE_COLLECTED,FAREBOX_RECOVERY,DATE_STORED,PCNAME,SIGN_ON_DATE,OPERATING_COST_PER_HOUR,RECOVERY_PROCESSING_ID,AGGREGATE_ID,COUNTY,TYPE
1,553,5,4 - PM Peak,Outbound,26,55.80,40.54,73,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4718,Cumberland,Commuter
2,553,5,5 - Evening,Inbound,71,152.38,10.42,7,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4719,Cumberland,Commuter
3,553,5,5 - Evening,Outbound,22,47.21,20.20,43,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4720,Cumberland,Commuter
4,553,6,1 - Early AM,Inbound,20,42.92,11.68,27,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4721,Cumberland,Commuter
5,553,6,1 - Early AM,Outbound,16,34.34,3.56,10,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4722,Cumberland,Commuter
6,553,6,2 - AM Peak,Inbound,20,42.92,28.08,65,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4723,Cumberland,Commuter
7,553,6,2 - AM Peak,Outbound,10,21.46,19.93,93,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4724,Cumberland,Commuter
8,553,6,3 - Mid Day,Inbound,55,118.04,70.14,59,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4725,Cumberland,Commuter
9,553,6,3 - Mid Day,Outbound,50,107.31,27.91,26,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4726,Cumberland,Commuter
10,553,6,4 - PM Peak,Inbound,25,53.65,26.62,50,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4727,Cumberland,Commuter
11,553,6,4 - PM Peak,Outbound,17,36.48,22.06,60,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4728,Cumberland,Commuter
12,553,6,5 - Evening,Inbound,25,53.65,16.89,31,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4729,Cumberland,Commuter
13,553,6,5 - Evening,Outbound,14,30.04,14.05,47,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4730,Cumberland,Commuter
14,553,7,1 - Early AM,Inbound,65,139.51,23.08,17,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4731,Cumberland,Commuter
15,553,7,1 - Early AM,Outbound,38,81.55,17.49,21,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4732,Cumberland,Commuter
16,553,7,2 - AM Peak,Inbound,85,182.43,84.16,46,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4733,Cumberland,Commuter
17,553,7,2 - AM Peak,Outbound,51,109.46,24.07,22,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4734,Cumberland,Commuter
18,553,7,3 - Mid Day,Inbound,240,515.11,231.36,45,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4735,Cumberland,Commuter
19,553,7,3 - Mid Day,Outbound,167,358.43,105.55,29,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4736,Cumberland,Commuter
20,553,7,4 - PM Peak,Inbound,123,263.99,78.83,30,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4737,Cumberland,Commuter
21,553,7,4 - PM Peak,Outbound,58,124.48,29.19,23,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4738,Cumberland,Commuter
22,553,7,5 - Evening,Inbound,81,173.85,54.81,32,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4739,Cumberland,Commuter
23,553,7,5 - Evening,Outbound,44,94.43,21.84,23,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4740,Cumberland,Commuter
24,553,8,1 - Early AM,Inbound,119,255.41,33.77,13,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4741,Cumberland,Commuter
25,553,8,1 - Early AM,Outbound,42,90.14,28.86,32,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4742,Cumberland,Commuter
26,553,8,2 - AM Peak,Inbound,182,390.62,118.48,30,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4743,Cumberland,Commuter
27,553,8,2 - AM Peak,Outbound,47,100.87,13.19,13,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4744,Cumberland,Commuter
28,553,8,3 - Mid Day,Inbound,414,888.57,266.96,30,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4745,Cumberland,Commuter
29,553,8,3 - Mid Day,Outbound,148,317.65,92.52,29,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4746,Cumberland,Commuter
30,553,8,4 - PM Peak,Inbound,231,495.79,92.85,19,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4747,Cumberland,Commuter
31,553,8,4 - PM Peak,Outbound,47,100.87,43.64,43,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4748,Cumberland,Commuter
32,553,8,5 - Evening,Inbound,161,345.55,72.81,21,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4749,Cumberland,Commuter
33,553,8,5 - Evening,Outbound,43,92.29,24.42,26,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4750,Cumberland,Commuter
34,553,9,1 - Early AM,Inbound,29,62.24,8.85,14,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4751,Atlantic,Commuter
35,553,9,1 - Early AM,Outbound,18,38.63,8.35,22,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4752,Atlantic,Commuter
36,553,9,2 - AM Peak,Inbound,40,85.85,15.44,18,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4753,Atlantic,Commuter
37,553,9,2 - AM Peak,Outbound,20,42.92,5.87,14,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4754,Atlantic,Commuter
38,553,9,3 - Mid Day,Inbound,96,206.04,40.53,20,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4755,Atlantic,Commuter
39,553,9,3 - Mid Day,Outbound,60,128.77,16.16,13,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4756,Atlantic,Commuter
40,553,9,4 - PM Peak,Inbound,56,120.19,31.07,26,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4757,Atlantic,Commuter
41,553,9,4 - PM Peak,Outbound,19,40.77,15.68,38,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4758,Atlantic,Commuter
42,553,9,5 - Evening,Inbound,37,79.41,18.58,23,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4759,Atlantic,Commuter
43,553,9,5 - Evening,Outbound,18,38.63,6.65,17,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4760,Atlantic,Commuter
44,553,10,1 - Early AM,Inbound,32,68.68,11.79,17,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4761,Atlantic,Commuter
45,553,10,1 - Early AM,Outbound,20,42.92,19.57,46,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4762,Atlantic,Commuter
46,553,10,2 - AM Peak,Inbound,41,87.99,16.96,19,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4763,Atlantic,Commuter
47,553,10,2 - AM Peak,Outbound,20,42.92,6.97,16,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4764,Atlantic,Commuter
48,553,10,3 - Mid Day,Inbound,108,231.80,44.92,19,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4765,Atlantic,Commuter
49,553,10,3 - Mid Day,Outbound,66,141.65,26.68,19,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4766,Atlantic,Commuter
50,553,10,4 - PM Peak,Inbound,60,128.77,37.35,29,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4767,Atlantic,Commuter
51,553,10,4 - PM Peak,Outbound,21,45.07,24.05,53,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4768,Atlantic,Commuter
52,553,10,5 - Evening,Inbound,40,85.85,22.67,26,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4769,Atlantic,Commuter
53,553,10,5 - Evening,Outbound,20,42.92,9.50,22,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4770,Atlantic,Commuter
54,553,11,1 - Early AM,Inbound,102,218.92,56.09,26,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4771,Atlantic,Commuter
55,553,11,1 - Early AM,Outbound,24,51.51,12.56,24,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4772,Atlantic,Commuter
56,553,11,2 - AM Peak,Inbound,157,336.97,101.71,30,5/17/2013 12:06:24,NWK052120,5/8/2013 0:00:00,128.77,3337,4773,Atlantic,Commuter
57,553,11,2 - AM Peak,Outbound,24,51.51,15.02,29,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4774,Atlantic,Commuter
58,553,11,3 - Mid Day,Inbound,396,849.94,234.25,28,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4775,Atlantic,Commuter
59,553,11,3 - Mid Day,Outbound,84,180.29,78.16,43,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4776,Atlantic,Commuter
60,553,11,4 - PM Peak,Inbound,227,487.21,179.07,37,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4777,Atlantic,Commuter
61,553,11,4 - PM Peak,Outbound,25,53.65,28.87,54,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4778,Atlantic,Commuter
62,553,11,5 - Evening,Inbound,121,259.70,102.62,40,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4779,Atlantic,Commuter
63,553,11,5 - Evening,Outbound,24,51.51,17.77,35,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4780,Atlantic,Commuter
64,553,12,1 - Early AM,Inbound,2,4.29,2.03,47,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4781,Atlantic,Commuter
65,553,12,5 - Evening,Inbound,4,8.58,10.47,122,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4782,Atlantic,Commuter
66,553,13,1 - Early AM,Inbound,10,21.46,4.98,23,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4783,Atlantic,Commuter
67,553,13,5 - Evening,Inbound,20,42.92,12.08,28,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4784,Atlantic,Commuter
68,553,14,1 - Early AM,Inbound,15,32.19,9.08,28,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4785,Atlantic,Commuter
69,553,14,5 - Evening,Inbound,30,64.38,23.22,36,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4786,Atlantic,Commuter
70,553,15,1 - Early AM,Inbound,0,0.00,71.88,0,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4787,Atlantic,Commuter
71,553,15,1 - Early AM,Outbound,34,72.97,29.64,41,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4788,Atlantic,Commuter
72,553,15,2 - AM Peak,Inbound,0,0.00,162.30,0,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4789,Atlantic,Commuter
73,553,15,2 - AM Peak,Outbound,34,72.97,44.13,60,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4790,Atlantic,Commuter
74,553,15,3 - Mid Day,Inbound,0,0.00,330.88,0,5/17/2013 12:06:25,NWK052120,5/8/2013 0:00:00,128.77,3337,4791,Atlantic,Commuter
75,99,1,4 - PM Peak,Outbound,641,1435.71,203.40,14,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1276,Essex,Local
76,99,1,5 - Evening,Inbound,274,613.70,148.84,24,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1277,Essex,Local
77,99,1,5 - Evening,Outbound,390,873.52,92.32,11,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1278,Essex,Local
78,99,2,1 - Early AM,Inbound,28,62.71,53.40,85,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1279,Union,Local
79,99,2,1 - Early AM,Outbound,12,26.87,80.12,298,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1280,Union,Local
80,99,2,2 - AM Peak,Inbound,119,266.53,418.62,157,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1281,Union,Local
81,99,2,2 - AM Peak,Outbound,124,277.73,502.58,181,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1282,Union,Local
82,99,2,3 - Mid Day,Inbound,155,347.16,550.33,159,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1283,Union,Local
83,99,2,3 - Mid Day,Outbound,126,282.21,625.57,222,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1284,Union,Local
84,99,2,4 - PM Peak,Inbound,77,172.46,123.15,71,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1285,Union,Local
85,99,2,4 - PM Peak,Outbound,77,172.46,337.00,195,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1286,Union,Local
86,99,2,5 - Evening,Inbound,42,94.07,39.65,42,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1287,Union,Local
87,99,2,5 - Evening,Outbound,56,125.42,171.25,137,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,134.38,3337,1288,Union,Local
88,107,1,1 - Early AM,Inbound,136,338.63,353.92,105,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1289,New York,Interstate
89,107,1,1 - Early AM,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1290,New York,Interstate
90,107,1,2 - AM Peak,Inbound,629,1566.17,1944.73,124,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1291,New York,Interstate
91,107,1,2 - AM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1292,New York,Interstate
92,107,1,3 - Mid Day,Inbound,537,1337.10,659.58,49,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1293,New York,Interstate
93,107,1,3 - Mid Day,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1294,New York,Interstate
94,107,1,4 - PM Peak,Inbound,277,689.71,73.30,11,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1295,New York,Interstate
95,107,1,4 - PM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1296,New York,Interstate
96,107,1,5 - Evening,Inbound,222,552.76,252.22,46,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1297,New York,Interstate
97,107,1,5 - Evening,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1298,New York,Interstate
98,107,2,2 - AM Peak,Inbound,17,42.32,14.18,34,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1299,Hudson,Interstate
99,107,2,2 - AM Peak,Outbound,16,39.83,56.17,141,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1300,Hudson,Interstate
100,107,2,3 - Mid Day,Inbound,87,216.62,50.34,23,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1301,Hudson,Interstate
101,107,2,3 - Mid Day,Outbound,40,99.59,147.99,149,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1302,Hudson,Interstate
102,107,2,4 - PM Peak,Inbound,39,97.10,20.18,21,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1303,Hudson,Interstate
103,107,2,5 - Evening,Inbound,18,44.81,9.60,21,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1304,Hudson,Interstate
104,107,4,1 - Early AM,Inbound,57,141.92,54.45,38,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1305,Essex,Interstate
105,107,4,1 - Early AM,Outbound,180,448.19,198.20,44,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1306,Essex,Interstate
106,107,4,2 - AM Peak,Inbound,141,351.08,210.05,60,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1307,Essex,Interstate
107,107,4,2 - AM Peak,Outbound,273,679.75,302.27,44,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1308,Essex,Interstate
108,107,4,3 - Mid Day,Inbound,198,493.01,100.98,20,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1309,Essex,Interstate
109,107,4,3 - Mid Day,Outbound,238,592.60,330.51,56,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1310,Essex,Interstate
110,107,4,4 - PM Peak,Inbound,123,306.26,55.95,18,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1311,Essex,Interstate
111,107,4,4 - PM Peak,Outbound,215,535.33,662.05,124,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1312,Essex,Interstate
112,107,4,5 - Evening,Inbound,117,291.32,46.44,16,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1313,Essex,Interstate
113,107,4,5 - Evening,Outbound,260,647.38,515.03,80,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1314,Essex,Interstate
114,107,5,1 - Early AM,Inbound,80,199.19,152.60,77,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1315,Essex,Interstate
115,107,5,1 - Early AM,Outbound,107,266.42,75.93,29,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1316,Essex,Interstate
116,107,5,2 - AM Peak,Inbound,314,781.84,687.33,88,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1317,Essex,Interstate
117,107,5,2 - AM Peak,Outbound,202,502.97,193.49,38,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1318,Essex,Interstate
118,107,5,3 - Mid Day,Inbound,256,637.42,373.49,59,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1319,Essex,Interstate
119,107,5,3 - Mid Day,Outbound,349,868.99,563.86,65,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1320,Essex,Interstate
120,107,5,4 - PM Peak,Inbound,159,395.90,135.17,34,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1321,Essex,Interstate
121,107,5,4 - PM Peak,Outbound,575,1431.72,1328.91,93,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1322,Essex,Interstate
122,107,5,5 - Evening,Inbound,169,420.80,153.03,36,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1323,Essex,Interstate
123,107,5,5 - Evening,Outbound,349,868.99,809.00,93,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,149.39,3337,1324,Essex,Interstate
124,108,1,1 - Early AM,Inbound,30,81.21,46.84,58,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1325,New York,Interstate
125,108,1,1 - Early AM,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1326,New York,Interstate
126,108,1,2 - AM Peak,Inbound,68,184.09,147.95,80,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1327,New York,Interstate
127,108,1,2 - AM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1328,New York,Interstate
128,108,1,3 - Mid Day,Inbound,56,151.60,153.66,101,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1329,New York,Interstate
129,108,1,3 - Mid Day,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1330,New York,Interstate
130,108,1,4 - PM Peak,Inbound,43,116.41,27.65,24,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1331,New York,Interstate
131,108,1,4 - PM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1332,New York,Interstate
132,108,1,5 - Evening,Inbound,40,108.29,20.70,19,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1333,New York,Interstate
133,108,1,5 - Evening,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1334,New York,Interstate
134,108,2,1 - Early AM,Inbound,17,46.02,14.03,31,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1335,Hudson,Interstate
135,108,2,2 - AM Peak,Inbound,14,37.90,26.91,71,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1336,Hudson,Interstate
136,108,2,2 - AM Peak,Outbound,40,108.29,192.91,178,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1337,Hudson,Interstate
137,108,2,3 - Mid Day,Inbound,128,346.53,165.05,48,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1338,Hudson,Interstate
138,108,2,3 - Mid Day,Outbound,60,162.43,243.26,150,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1339,Hudson,Interstate
139,108,2,4 - PM Peak,Inbound,57,154.31,94.90,62,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1340,Hudson,Interstate
140,108,2,4 - PM Peak,Outbound,10,27.07,60.18,222,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1341,Hudson,Interstate
141,108,2,5 - Evening,Inbound,85,230.11,99.52,43,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1342,Hudson,Interstate
142,108,2,5 - Evening,Outbound,60,162.43,215.60,133,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1343,Hudson,Interstate
143,108,4,1 - Early AM,Inbound,28,75.80,35.85,47,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1344,Essex,Interstate
144,108,4,1 - Early AM,Outbound,68,184.09,78.46,43,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1345,Essex,Interstate
145,108,4,2 - AM Peak,Inbound,52,140.77,111.39,79,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1346,Essex,Interstate
146,108,4,2 - AM Peak,Outbound,185,500.84,131.77,26,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1347,Essex,Interstate
147,108,4,3 - Mid Day,Inbound,108,292.38,220.18,75,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1348,Essex,Interstate
148,108,4,3 - Mid Day,Outbound,208,563.11,201.13,36,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1349,Essex,Interstate
149,108,4,4 - PM Peak,Inbound,46,124.53,116.20,93,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1350,Essex,Interstate
150,108,4,4 - PM Peak,Outbound,87,235.53,185.10,79,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1351,Essex,Interstate
151,108,4,5 - Evening,Inbound,70,189.50,127.35,67,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1352,Essex,Interstate
152,108,4,5 - Evening,Outbound,192,519.79,151.21,29,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,162.43,3337,1353,Essex,Interstate
153,111,1,2 - AM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1354,New York,Interstate
154,111,1,3 - Mid Day,Inbound,127,471.27,641.36,136,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1355,New York,Interstate
155,111,1,3 - Mid Day,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1356,New York,Interstate
156,111,1,4 - PM Peak,Inbound,146,541.77,855.49,158,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1357,New York,Interstate
157,111,1,4 - PM Peak,Outbound,0,0.00,0.00,0,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1358,New York,Interstate
158,111,1,5 - Evening,Inbound,39,144.72,357.52,247,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1359,New York,Interstate
159,111,2,2 - AM Peak,Outbound,48,178.11,739.35,415,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1360,Hudson,Interstate
160,111,2,3 - Mid Day,Inbound,240,890.59,476.58,54,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1361,Hudson,Interstate
161,111,2,3 - Mid Day,Outbound,64,237.49,919.86,387,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1362,Hudson,Interstate
162,111,2,4 - PM Peak,Inbound,188,697.62,601.54,86,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1363,Hudson,Interstate
163,111,2,4 - PM Peak,Outbound,8,29.68,80.35,271,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1364,Hudson,Interstate
164,111,2,5 - Evening,Inbound,81,300.57,253.75,84,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1365,Hudson,Interstate
165,111,5,2 - AM Peak,Outbound,272,1009.33,1268.74,126,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1366,Union,Interstate
166,111,5,3 - Mid Day,Inbound,28,103.90,347.02,334,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337,1367,Union,Interstate
